sample_id,number,type,utm_x,utm_y,coord_key,n_votes,has_coords,elevation_m,Ag,Al,As,B,Ba,Be,Bi,Ca,Cd,Co,Cr,Cu,Fe,He,K,Li,Mg,Mn,Mo,Na,Ni,P,Pb,S,Sb,Se,Sn,Sr,Th,Ti,Tl,U,V,Zn
1B,1,B,690365,4167525,690365_4167525,7,TRUE,65,2.01296397168549,39603.8374202957,103.932802902106,0,293.017910634235,NA,0.198040379123785,NA,4.11943284542215,24.218457340335096,56.57467730479749,48.1280785977365,67690.38882682571,42.82318153866049,NA,42.82318153866049,NA,3441.5453157004804,1.25387854765132,NA,35.27892490396581,NA,6362.5595559639105,NA,53.96748180146269,5.290670294856191,7.75279474932966,249.78367569071693,NA,3209.41616131599,NA,1.4763965471444596,74.14502834875509,2048.7867450355698
3B,3,B,690535,4167554,690535_4167554,7,TRUE,64.74214935302734,0.15675383718757205,40667.586161728505,45.35299544897171,0,269.85972140272,NA,0,NA,3.34656344628255,17.405521407638997,58.5586926121736,28.81118768848841,46999.9853958354,36.82680471371299,NA,36.82680471371299,NA,2088.09801165773,0.797035907584134,NA,31.911126580063893,NA,1594.4101600922102,NA,14.500618616174,5.09817807237927,3.6513061290984696,276.87399388475404,NA,2968.72149097271,NA,1.3212679238565903,76.11427992830292,1537.9084117239202
5B,5,B,690577,4167368,690577_4167368,7,TRUE,70.78398895263672,0.627561270888492,37886.947486354,50.93734732308659,0,290.58946661815804,NA,0.0068087489632855,NA,3.6024723971533796,17.550297113218605,54.840776191541494,30.902454505304895,51674.205316494306,33.83443147146509,NA,33.83443147146509,NA,2399.29741729564,0.854554604121048,NA,29.9566759830265,NA,2018.38442316864,NA,18.1609915202215,4.830043785695172,4.44604866268145,249.781066154359,NA,2733.65146528402,NA,1.20805910829542,72.36884913993488,1621.1703685728296
1C,1,C,690995,4168995,690995_4168995,2,TRUE,29.11493682861328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1E,1,E,691628,4167069,691628_4167069,7,TRUE,99.04912567138672,0.6754405087042809,36771.6378454092,51.906259882168,0,588.3417964572529,NA,0,NA,6.81,18.1276952332647,46.57556563295201,25.8944937835521,35032.0636586229,31.3754516054374,NA,31.3754516054374,NA,6281.97120896091,1.2462336928344295,NA,32.8792035464477,NA,838.151491397864,NA,18.503979124790703,3.61525085108575,4.07052096729464,293.39680691325896,NA,2431.80736405597,NA,1.60797082031609,62.598499209664,682.1692082523671
3E,3,E,691510,4166980,691510_4166980,7,TRUE,95.298858642578125,0.6502718527739121,43342.32146371819,44.86975352364599,0,302.877074146301,NA,0,NA,1.6737283406623298,18.408549187020498,56.91202866373379,33.4997497611478,35557.5451917169,32.943636237856495,NA,32.943636237856495,NA,1807.0802514067504,0.773778157417951,NA,32.040487981112385,NA,1709.74987085175,NA,12.966346867442402,4.34999692432968,3.4589081362771994,240.174841028926,NA,3456.73726202758,NA,1.20151550053351,77.30530860055808,920.739119968764
4E,4,E,691493,4166953,691493_4166953,7,TRUE,94.3362808227539,0.649713871754105,13311.2296535506,43.6082997287121,0,117.832506504687,NA,0,NA,1.38613642726068,7.662993555640069,17.205139092865693,13.953230974906203,19395.868126887697,9.991804817313673,NA,9.991804817313673,NA,1351.6396975175498,1.66975447444725,NA,7.53468528040268,NA,927.021758048795,NA,8.669220859592212,1.27043986490787,2.66334501708424,174.46431959438,NA,842.037612537399,NA,1.6213356130646897,26.598153568412,502.549745401545
5E,5,E,691518,4166957,691518_4166957,7,TRUE,93.51526641845703,2.06222651027817,38576.8117510712,78.92178270703779,0,333.078354113562,NA,0.0948151598777768,NA,3.93558339017119,25.1590673739827,52.2860144968644,44.163283265223995,39458.2479482839,33.988994002924,NA,33.988994002924,NA,2199.353190034241,1.0187490025444297,NA,29.7759683415308,NA,3057.1320600966897,NA,23.990430790132496,4.6113633408989605,6.28494068978203,297.8406899813311,NA,3029.2828840409293,NA,1.21863309693003,68.55606447129522,1777.84053439759
9E,9,E,691514,4166795,691514_4166795,7,TRUE,91,1.71848558928212,35071.6895929075,135.56324098134698,0,239.518049939901,NA,0,NA,4.645132351800109,13.6188024192891,42.0717882547751,40.84311159047659,49607.4781975199,30.6953996224149,NA,30.6953996224149,NA,1603.4219514873605,0.788548618081398,NA,19.152878641219104,NA,2900.92223052414,NA,23.042829922782797,3.2346935436989903,10.0598077841914,186.575411873594,NA,2290.11168415832,NA,1.30138577594832,54.36315688497401,1862.06605693646
11E,11,E,691463,4167088,691463_4167088,7,TRUE,101.0627212524414,0.374531907144538,50702.7197167762,50.1944716361365,0,402.795783555268,NA,0,NA,0.6821088617364438,10.2039333614026,50.9586127208454,19.1667670858248,30041.677491135,44.55434400893029,NA,44.55434400893029,NA,873.397827107562,0.7044261844533909,NA,20.7191260074475,NA,492.6785831995901,NA,7.701916145178489,3.5023230624844603,5.605215259627738,144.058978053852,NA,2743.97736167562,NA,1.7153722784408698,69.91666541530402,305.1193965472739
1G,1,G,685497,4165555,685497_4165555,10,TRUE,131.10769653320312,0.6947928710914579,50554.595189402295,85.52141114618539,8.232998764543618,1257.8768478938098,NA,0.199490106212649,NA,3.942586472,9.94624060175749,47.51254502724739,25.3334900210879,34066.31625631471,51.07704842727269,NA,51.07704842727269,NA,1244.7774995538698,0.948580928523442,NA,23.799022234078496,NA,728.184586722773,NA,14.452190593368504,6.41680472420129,3.5483392784840007,175.278231344896,NA,2068.77569696814,NA,7.01633070481958,62.09044785526139,1167.00720550019
3G,3,G,687006,4167050,687006_4167050,10,TRUE,82.38488006591797,0.46629395069202495,36622.8549625024,55.37674806933719,5.480508196503651,569.9823913562451,NA,0.6746580834091901,NA,1.41258623654,7.2705331386350895,44.55240466930429,20.1982627599902,22144.722652992,39.01785423185659,NA,39.01785423185659,NA,1042.7855530883205,1.0178590329109198,NA,21.380201447419505,NA,558.516925675597,NA,12.038724791983901,4.5191941292452995,2.7585352685892803,190.056855341403,NA,1883.60293606379,NA,2.9541441189354,54.0266634435612,546.3372619155398
5G,5,G,688488,4168545,688488_4168545,10,TRUE,43,2.8628686061930293,45078.57959996851,38.3121657568118,10.5260607289584,336.69257925273496,NA,0.6579318239185762,NA,0.797061668199597,18.9134019207282,58.99088890407901,32.81561603474239,39658.4971383476,29.3390301723187,NA,29.3390301723187,NA,918.818749344016,0.988911177625935,NA,30.4169022631085,NA,2123.8240027656498,NA,14.2684351291309,4.625842912254661,2.89717848275033,152.921511085356,NA,2531.4324146514004,NA,1.6999947233991797,69.67487835124258,408.8479776038381
7G,7,G,690009,4170027,690009_4170027,10,TRUE,22,2.9560734507033595,52061.472433969,49.43277913782581,6.117289631673489,302.140810176104,NA,0.9339420859712028,NA,0.975732068118202,18.3753151809551,63.379310650547595,48.7100743039874,53489.969985331394,63.9088702375367,NA,63.9088702375367,NA,1023.10131143412,1.1857356054541697,NA,35.22182365180419,NA,2283.0121289829103,NA,19.8130792836121,3.2647939309979206,5.459378350452261,118.955585205976,NA,1991.82625090863,NA,1.6366368130474698,78.10577827004327,857.9188691635679
9G,9,G,691505,4171536,691505_4171536,10,TRUE,2,2.05189133743175,49816.0752853711,34.5815263678212,7.59719907587311,281.150310096897,NA,0.490958622835274,NA,0.8574235,20.183344219561793,62.0424598698783,28.730643640303292,40826.0828908577,54.6721865806543,NA,54.6721865806543,NA,657.4824226790901,0.981801440634267,NA,32.04316317302259,NA,1640.23137931336,NA,11.7351939531033,3.655071919088499,1.93891072878122,140.28695195668,NA,2152.7185339335106,NA,1.5114190402498695,75.8095133969441,520.0144307263641
11G,11,G,685492,4167025,685492_4167025,10,TRUE,79.90925598144531,0.21773818970125208,29224.704535620906,14.1149803255049,4.740555044573489,288.0211036381769,NA,0.18727694936532305,NA,0.4923220250000001,11.0510521632833,42.25039647879629,15.0440338437309,18224.4704254872,25.690474538313197,NA,25.690474538313197,NA,323.389942299122,0.667878407828985,NA,19.1568500345653,NA,261.8649172586339,NA,3.1155382226822104,3.33334685856176,0.035452827,225.263569543634,NA,1976.28917644923,NA,1.44185195436106,49.47460968808099,145.95132236003704
13G,13,G,685492,4168542,685492_4168542,10,TRUE,64.30433654785156,0.122405930506822,43540.78578005379,41.86241005712991,5.65321603598026,1025.75428237061,NA,0.16737354659012402,NA,0.41328458200000007,17.220484444207,55.049027831864294,19.1275152456809,22162.446202253905,21.5168217321769,NA,21.5168217321769,NA,337.87105177779495,1.0385358212860103,NA,28.035670827143196,NA,366.78191306228183,NA,6.251111844974,5.007643193900872,1.75721392152898,346.139447067486,NA,1985.92177065999,NA,6.2455489500553,61.2433633829426,68.40612356324372
15G,15,G,685509,4170024,685509_4170024,10,TRUE,27,0.098197351809702,39105.4987542036,15.178462059046602,9.1161978745861,702.7801268371211,NA,0.14460799387944304,NA,0.42854857260000007,11.619895762313698,47.7045799560828,16.696049466691402,17833.2941070023,24.3302733562953,NA,24.3302733562953,NA,282.412242870591,0.6455900676436801,NA,18.2447187557544,NA,132.103215015223,NA,2.24384971449564,4.476362176452051,0.06240563658575179,303.275302655952,NA,1789.4541488645698,NA,3.0207702014569007,44.60566684395971,86.2667964387755
17G,17,G,685509,4171523,685509_4171523,10,TRUE,16,0.4280257223900741,40324.189628627,24.267666082771193,8.55721260983465,439.5733077230139,NA,0.270786234856378,NA,0.7622254831112539,20.434278196841603,51.91926311504529,20.689901759272903,22550.4286211353,31.736692853250094,NA,31.736692853250094,NA,419.3527411948401,0.704222112654359,NA,22.8155012422294,NA,515.5883577702891,NA,6.1503014128223805,4.61078598415433,1.39041129800555,222.633776643669,NA,2133.833740230301,NA,1.95811077255712,58.3657798132042,216.036104553218
19G,19,G,685492,4173040,685492_4173040,10,TRUE,11,0.23721058793325,44543.3477969364,11.983686742986205,9.08611001361644,379.67628346018193,NA,0.233179661284864,NA,0.378542139897422,14.4536783702743,57.7717927462605,23.4813255914548,25897.530927591997,43.37799557109559,NA,43.37799557109559,NA,581.4501502961,0.986257707088692,NA,29.6350746301117,NA,315.78246388646306,NA,2.90208760226686,4.31853889112334,0.0215456122356412,356.70822458162894,NA,2151.4452807166094,NA,1.9109837689124896,66.2562744805347,94.9350464001232
1L,1,L,693006,4167491,693006_4167491,2,TRUE,43,NA,43039.5240966255,83.8027416112179,NA,346.5227801937811,4.85423630065166,NA,64817.473119543,6.98856522800438,11.741992842285798,65.5092916526658,147.379442233324,84055.25950312958,NA,12352.0906948444,NA,13212.1384252776,5119.423007306879,8.579875816164042,1.93873212788597,33.96750943573309,1096.78007498901,3519.26001189991,0,58.1557327436912,2.6715309989525804,NA,172.97410721115597,8.11700105748674,2059.6707007783702,0.974285682729942,1.66229765631427,73.05528022555119,2929.74112355689
2L,2,L,691276,4165982,691276_4165982,2,TRUE,125,NA,46102.6778464624,351.22896529663393,NA,155.061103995594,1.55863954502526,NA,2201.61014761777,4.25167954633095,2.5185164894942695,56.037252002328806,91.7985103250867,81748.06170945821,NA,13897.381917337,NA,2579.5435154373104,188.230012384652,0.888115097481395,2.49774338713713,6.4381942935163305,924.555091190592,4920.88401242135,12149.552486832104,36.3771583282111,1.2404272565364298,NA,49.9252035829822,10.8188969321537,2079.68604695741,0.910434352976278,0.860038343800444,82.01601432854821,1576.64835501611
3L,3,L,690833,4166575,690833_4166575,7,TRUE,98,1.50626741053826,45535.9340016031,173.031594927909,0,279.938965093867,2.7664843618930703,1.7050438715027905e-4,49560.62846308569,7.274320412203551,9.285904021094549,55.9209215449606,48.854238506958,51260.2719923009,39.391912169196495,12117.007680942996,39.391912169196495,7550.13492783361,1419.1737888787995,1.2309795120919698,1.88421655416034,26.6225905588386,1179.8240958033098,3380.78459907843,0,29.212585636733895,2.1266562015915302,18.203776685211295,172.27956089835092,7.493938889475009,2306.55486785021,0.8157058653386671,1.17489618885533,74.18985740445999,2524.50398166258
5L,5,L,691087,4166303,691087_4166303,7,TRUE,107.95724487304688,1.73436241388989,32254.4822779302,491.59236852721494,0,165.76597676211796,2.6066297333822597,0.5356342426610972,10285.1526187004,14.413570016916,6.96164314770625,40.3263246923081,99.08286523829668,133241.872526445,41.1242658957589,8879.0501516178,41.1242658957589,11178.261124298198,2125.05069236942,1.0832631557928,1.3024080860246898,20.180579065873,1126.0204835179998,6272.18873804744,10787.0016352167,75.8029486383459,2.77704261748652,13.6783486874642,72.5345678806507,5.124250708904949,1834.5330310368297,1.26829046730289,1.22427596106908,57.767263399121205,5387.872921558872
6L,6,L,691820,4166660,691820_4166660,2,TRUE,89.1846694946289,NA,20074.15977967569,817.9933017694881,NA,172.303448795332,2.1297934657155104,NA,20077.8368980899,24.5930212165914,5.313363945082181,26.986081605079196,211.689335683415,127177.00145861502,NA,4858.183732320749,NA,6759.097206251621,3037.82270832356,1.55290496897286,1.1860658441197305,10.562414135719305,1231.9368713453405,17078.3200953984,5429.45184200542,50.903981159820994,2.87952434049967,NA,100.04647219985598,3.3158291255685692,851.5406724255179,1.00250398465458,1.71195688425395,38.0184003252149,6006.1100976895505
7L,7,L,691838,4166689,691838_4166689,2,TRUE,88.1441421508789,NA,22339.137529365493,1246.43699839917,NA,96.8999270379036,1.0323535043972305,NA,11827.7583563536,15.829112271423002,8.447401309378469,32.2752076222077,160.834919408154,141796.31190286702,NA,5317.713216677921,NA,3371.1847178793305,1100.87552591854,1.7432576407504798,1.81429409195585,9.510951181544398,957.768245259764,26440.729070059,4863.32408011015,32.494151115999905,3.5053638585083005,NA,74.14911308493902,3.9521973212516,1165.2522463274197,1.35012503747489,1.83816878105,41.2150106979422,2935.5087409141797
8L,8,L,691213,4166323,691213_4166323,7,TRUE,104.2776107788086,4.17119197269677,49938.6799545829,432.049465260504,0,354.51637846946795,4.0122366883950695,0.2544484798137501,16805.209463901,17.8755687551862,10.5740883404523,53.090194874150605,92.9920573292044,120580.254395403,30.906346830220492,10200.061189436998,30.906346830220492,13817.159808110202,5207.57676635256,1.47753586929223,1.83883682709978,25.780154923460294,723.596625692391,6778.366260371462,4206.38715885754,65.9124355669828,3.0928416720541696,19.2386891254345,95.99388053856568,8.07641048273441,2209.53443978921,1.4352137020503797,1.8947452857846896,72.45150914631981,6361.113473953501
9L,9,L,691208,4166300,691208_4166300,7,TRUE,105.9448471069336,1.8572821858872104,45476.98093282831,463.48993515925,0,742.473906203973,2.48344571167168,0,31188.4136923684,10.0222825842757,9.696908702742528,52.852576770385994,71.1949988818982,98189.31220711608,28.1641599890276,13514.6463555455,28.1641599890276,10214.874703732,5450.051214570181,1.56066831010322,1.9156253686428697,26.709249196094294,865.9726151878689,8684.27823325265,0,45.66475493204491,2.648354855346551,14.2654303877134,116.986103760585,7.3957533804752895,1908.55968931994,1.2997818562909698,1.6048481069465503,73.58803299011919,3878.89698074319
10L,10,L,693006,4167491,693006_4167491,2,TRUE,43,NA,44411.064360788296,35.06148855900129,NA,330.2815180219639,1.68581730965064,NA,70495.62241482451,2.4598032348151393,8.91170248462754,51.58461735970839,23.739137035772096,39767.199130794696,NA,14962.3983967951,NA,11428.568753480598,1757.2514448313896,0.962328752813422,2.5811954426389003,25.98882285418999,909.995805485188,1058.58776023348,0,7.57757988374045,2.46108791798164,NA,173.23450725198796,8.263210131025819,2811.1198563484904,0.60770671270975,1.4908415782146398,66.7076267136278,835.821737305878
11L,11,L,691206,4166281,691206_4166281,7,TRUE,107.00074768066406,11.0669710377771,35703.91773061059,653.034710343354,0,127.40731815786398,6.397248933565289,0.573115044390047,21602.3975853677,16.6120816089357,11.314537587440102,44.7419443390784,199.71507248632295,170641.66713326704,20.0581044343462,8681.40847886017,20.0581044343462,8539.298652269881,3421.3208874408797,1.1193179444201502,1.4122008752821698,25.1791661847056,699.7273295636891,10952.0175945918,21995.655411390497,106.241949556484,4.030639038448601,40.27189267764439,72.2228984754122,5.8201616106776,2523.3977050625804,1.7581934953455798,1.83145098154078,59.9817032035537,9320.33673834523
12L,12,L,691098,4166125,691098_4166125,7,TRUE,114.98580169677734,1.83758654960307,42614.826319817905,374.1790416803961,0,392.587035823034,NA,0.591189913263341,NA,45.5435938633388,23.500078128647004,75.09712598343812,895.030814413386,95296.9052868012,44.068602451393794,NA,44.068602451393794,NA,3104.0135788513708,1.72929266919754,NA,47.9559320187496,NA,9260.556530279167,NA,100.89641282685898,4.5723466260302,99.00334258742416,176.16397644955197,NA,2921.8220542343306,NA,1.5224624981949797,77.2459749108143,18148.482894548008
14L,14,L,690828,4166287,690828_4166287,7,TRUE,110,1.4031364571925895,33712.45611974091,109.443954776786,0,419.226691328646,NA,0.19338754200857597,NA,5.865571639763909,35.09815422570891,51.80660151341399,56.765056542592106,38992.52308255949,31.0717415580807,NA,31.0717415580807,NA,2432.1341477646397,0.7901117452248618,NA,32.5292406568714,NA,2361.3042002308603,NA,20.784906132570995,3.916672474308209,6.702507262360739,301.412127826435,NA,2737.3896068931303,NA,1.14164260383833,69.281883077965,2409.9805720838704
15L,15,L,690825,4166322,690825_4166322,7,TRUE,108.8284912109375,1.22437344256654,38746.1732465731,93.05609313352387,0,295.047684406691,NA,0.23842058722305895,NA,17.328559333515397,98.98708823515688,69.32748880721878,75.601346953113,52794.53656029481,41.9271955541772,NA,41.9271955541772,NA,2070.11924776026,1.77492243852807,NA,33.436880849700295,NA,2480.361553579431,NA,23.9765743666158,4.63961033661023,22.938220720138297,259.970880102009,NA,2917.13282637285,NA,1.50327256333307,71.8302354140095,7514.968476439861
17L,17,L,690905,4166334,690905_4166334,7,TRUE,109.05921173095703,0.03583176872890931,44274.0642395155,91.0442673264205,0,625.886149442322,1.98108190120459,0.13436385902946002,74537.81673999439,6.089546369949409,11.9120792040127,54.4230459228604,29.476082200009195,46659.4333708726,39.626517090596906,18126.022538301197,39.626517090596906,19083.8181037825,3388.1280853850594,0.961063051471348,1.61557110007025,33.03626592054081,897.2458261376571,1605.67865864635,0,23.532503783469796,2.98669995151519,4.201903989017561,140.51119421389697,7.265699796076361,2142.579322894921,1.1885204237334102,1.2024378183296498,69.34529421665049,1861.85954986096
18L,18,L,691456,4166647,691456_4166647,2,TRUE,92.05085754394531,NA,45443.97835297821,118.35247229494998,NA,201.677828971687,3.32708612140273,NA,13359.230655301904,8.846143578763042,6.883491701184311,45.440338067997494,30.0948010709491,87815.61497743831,NA,11275.8989495712,NA,4545.562115258661,921.007129401372,1.0441058236289302,2.101324764925351,24.755543401001496,912.544850217128,1761.90212819521,5842.192504916861,19.5014628422194,1.8872135547337603,NA,62.07412694458221,6.840042780452231,1995.65275583684,2.187397328930951,1.7336161183376098,62.3255349279104,12195.485287132002
19L,19,L,690897,4166488,690897_4166488,7,TRUE,99.2713851928711,0.6971610713567499,36453.8097977181,77.6972001353362,0,348.0763176746769,NA,0.0171170329123175,NA,5.39992472508431,22.6052045026035,56.9391481786027,53.7626051890845,50782.3398326631,32.71470576974249,NA,32.71470576974249,NA,2578.39516140676,0.911149276347306,NA,33.141858862915804,NA,1961.58286293506,NA,20.784720331028293,4.72906776383545,7.046433114113602,293.739196003393,NA,3176.42078231104,NA,1.38371158440735,75.37185368020802,2147.1735998466
20L,20,L,689641,4166294,689641_4166294,2,TRUE,134.92022705078125,NA,17162.8432346724,178.05672935371803,NA,210.64695188241305,10.5966104103378,NA,124326.579944809,4.08917234031024,6.579669555444922,21.7633806998035,22.5013284217899,198056.74708027905,NA,3110.2027472571,NA,6566.730214883591,16829.6360792594,2.2661566565915203,0.46825061320620703,19.8135682742268,886.602059979559,1389.9481326763598,8232.186980981767,15.5090746298322,7.032673935982471,NA,475.6847005577581,1.81956772878781,903.033514132856,39.1549099487722,2.77562042004723,29.892793233510396,2076.27972986643
